file,line,column,severity,pattern,snippet,suggested_fix
games/brand-9c7223a6/coffee-latte-art.html,1225,44,P2,ascii-box-drawing,// ═══ MODULE: Helpers (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1227,8,P2,ascii-box-drawing,// ═══ EVENT BINDING (deterministic) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1227,42,P2,ascii-box-drawing,// ═══ EVENT BINDING (deterministic) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1249,12,P2,ascii-box-drawing,// ═══ BUTTON ROUTER (auto-generated from wireframe dom_hooks) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1249,72,P2,ascii-box-drawing,// ═══ BUTTON ROUTER (auto-generated from wireframe dom_hooks) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1341,67,P2,directional-arrow-unicode,"// Detect piece ownership for string-encoded boards (e.g. 'r8'→player 0, 'b7'→player 1)","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand-9c7223a6/coffee-latte-art.html,1341,82,P2,directional-arrow-unicode,"// Detect piece ownership for string-encoded boards (e.g. 'r8'→player 0, 'b7'→player 1)","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand-9c7223a6/coffee_shop.html,767,92,P2,directional-arrow-unicode,"<button id=""back-to-shop-btn"" class=""px-4 py-2 bg-gray-600 text-white rounded"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022534/match3.html,13,41,P0,left-positioning,.screen{position:absolute;top:0;left:0;width:100%;height:100%;overflow-y:auto;padding-bottom:72px},inset-inline-start
games/nanyang_jkt_central_1780022534/match3.html,172,99,P2,directional-arrow-unicode,"<button id=""btn-back"" class=""flex-1 py-2 bg-gray-700 rounded-xl text-sm font-bold hidden"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023476/match3.html,858,38,P2,directional-arrow-unicode,* Cascades: repeatedly find matches → remove → gravity → fill until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023476/match3.html,858,47,P2,directional-arrow-unicode,* Cascades: repeatedly find matches → remove → gravity → fill until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023476/match3.html,858,57,P2,directional-arrow-unicode,* Cascades: repeatedly find matches → remove → gravity → fill until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048602/match3.html,95,13,P0,left-positioning,left: 0;,inset-inline-start
games/nanyang_jkt_central_1780048602/match3.html,96,13,P0,right-positioning,right: 0;,inset-inline-end
games/nanyang_jkt_central_1780050034/match3.html,131,13,P0,left-positioning,left: 0;,inset-inline-start
games/nanyang_jkt_central_1780050034/match3.html,132,13,P0,right-positioning,right: 0;,inset-inline-end
games/nanyang_jkt_central_1780050034/match3.html,315,140,P2,directional-arrow-unicode,"<button id=""btn-back-from-scores"" class=""px-6 py-2 rounded-xl bg-slate-600 font-semibold active:scale-95 transition-transform"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780050034/match3.html,322,70,P2,directional-arrow-unicode,"<button id=""btn-nav-back"" class=""text-white"" aria-label=""返回"">⬅</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
